target,drug,label
P06241,DB00277,0
P11509,DB08060,0
P78368,DB03894,0
P18825,DB05492,1
P33261,DB06209,1
P11229,DB00383,1
P32322,DB02741,0
O76074,DB03120,0
P28065,DB04629,0
P18825,DB00363,1
P10635,DB00933,1
Q9UIC8,DB01870,0
Q8NFA2,DB03280,0
Q15120,DB07556,0
P11712,DB01129,1
Q9HBL8,DB07236,0
Q9BZZ2,DB03667,0
P50135,DB03367,0
P34903,DB03401,0
P11712,DB00745,1
Q9UN88,DB01068,1
P28472,DB00842,1
P04818,DB02162,0
P42892,DB04576,0
Q92731,DB06927,1
Q86YB8,DB00922,0
Q13630,DB00157,1
O60494,DB00452,0
Q9UM07,DB00498,0
P20248,DB08309,1
P11388,DB00380,1
P42126,DB01142,0
P00918,DB03975,1
P07195,DB03615,0
P23975,DB00934,1
P00326,DB02131,1
Q03154,DB06892,0
P02749,DB06954,0
O94768,DB08820,0
P11712,DB06820,1
P04798,DB00338,1
P33261,DB00472,1
P49411,DB02226,0
P11712,DB01357,1
P10632,DB01174,1
P42574,DB00935,0
O60858,DB02106,0
P23946,DB07680,1
O14732,DB03575,0
Q8IWL2,DB04197,0
Q07869,DB00328,1
P23219,DB06802,1
P22413,DB08352,0
P07948,DB01212,0
Q9UN88,DB00228,1
Q15758,DB01352,0
P15531,DB04884,0
P10275,DB01185,1
P23258,DB01216,0
P60568,DB05676,1
P48736,DB07630,0
O60494,DB00200,1
P14735,DB00690,0
P28223,DB00334,1
P78508,DB04012,0
Q16790,DB08844,0
P02818,DB00170,1
O43708,DB06931,0
P51003,DB07396,0
P51648,DB05479,0
P00918,DB08846,1
P29034,DB07573,0
P09104,DB05838,0
P20815,DB06626,1
Q14181,DB04301,0
O60603,DB01197,0
P10745,DB02471,0
Q05315,DB02983,1
P51955,DB06714,0
Q15825,DB07224,0
P00734,DB07016,1
P03372,DB00396,1
P49721,DB00398,0
Q9GZT4,DB02518,0
Q07869,DB01039,1
P23219,DB00712,1
P63092,DB08522,0
P23219,DB00573,1
P28074,DB02420,0
P24941,DB03583,1
P14416,DB01043,1
P08254,DB03368,1
O60939,DB00734,0
P11309,DB08022,1
P08684,DB08883,1
Q08499,DB03606,1
P00326,DB03061,1
P20813,DB00169,1
Q02750,DB07046,1
Q9Y691,DB00417,0
P78417,DB07131,0
Q9HAB3,DB01440,1
Q09428,DB00222,1
P35030,DB02585,1
Q9NY46,DB05232,1
P10398,DB04697,0
P08684,DB00324,1
Q96SW2,DB01354,0
P28566,DB07244,0
P11473,DB04258,1
P28223,DB00246,1
Q9Y2D1,DB02325,0
P05177,DB00356,1
P01023,DB02834,0
P25021,DB00334,1
Q9HB55,DB01058,1
P05164,DB00250,1
P04156,DB00764,0
P34903,DB02635,0
Q8N0U8,DB00573,0
P20472,DB07480,0
P11511,DB00857,1
Q8IVS2,DB03510,0
P03956,DB07556,1
P13726,DB01084,0
Q86XF0,DB07862,1
P21397,DB01104,1
Q96L21,DB08437,1
Q9BY66,DB07912,0
P24666,DB04791,0
Q16773,DB00114,1
P54278,DB06772,0
P08684,DB00925,1
Q9BY41,DB02546,1
P35030,DB07555,0
P07437,DB00361,1
P09467,DB02848,1
O75976,DB08397,0
Q16515,DB00594,1
O76054,DB00778,0
P61626,DB02772,1
P26358,DB08694,0
P49902,DB00171,1
P33261,DB00678,1
P35228,DB02462,1
P35354,DB00939,1
P68133,DB00382,0
P10635,DB01193,1
P49759,DB04367,1
P24462,DB00762,1
P18031,DB02436,1
P13995,DB06589,0
P14735,DB00626,1
P63000,DB08784,0
P35367,DB00215,1
Q9Y2Q0,DB00834,0
P49354,DB07513,0
P46098,DB01161,1
P18031,DB03154,1
P11309,DB03850,0
P35080,DB00936,0
P28072,DB00188,1
P29475,DB03449,1
P35462,DB00714,1
P11217,DB02720,1
Q96GA7,DB00114,1
Q6NUS8,DB02044,0
Q9BY32,DB06963,0
P30305,DB03661,1
P19099,DB00741,1
P05187,DB07716,0
P24941,DB07612,1
P28072,DB00471,0
Q92731,DB00783,1
P00326,DB03559,1
Q96LB9,DB08202,0
P20618,DB07390,0
P42345,DB01590,1
P33261,DB01151,1
P18848,DB08168,0
O60547,DB08233,0
P68133,DB04775,1
P00734,DB06868,1
P43119,DB11362,1
P04798,DB06176,1
P29218,DB00360,0
P21912,DB07711,0
Q16651,DB08476,0
P09012,DB08338,0
P05177,DB00921,1
P35916,DB01268,1
P25787,DB07366,0
P61925,DB07107,1
P05089,DB04585,1
Q12809,DB00342,1
Q5JPH6,DB07855,0
P56817,DB08182,0
P35354,DB02490,0
P06276,DB00711,1
P35462,DB00334,1
P46059,DB00493,1
P61769,DB01748,0
P53582,DB07903,1
P35367,DB00768,1
Q9Y2I1,DB01095,0
O14880,DB00492,0
P10644,DB02315,1
Q93088,DB08615,0
P62714,DB01496,0
P08684,DB01129,1
P35354,DB01397,1
P34096,DB03448,1
Q13554,DB03379,0
Q16740,DB07160,0
P15085,DB03639,0
P16109,DB07346,0
O75899,DB01132,0
Q05513,DB06268,0
P00734,DB04898,1
P21802,DB01041,1
Q07343,DB07848,0
P07477,DB03337,1
P03891,DB00872,0
P09848,DB02852,0
O00763,DB02857,0
P48169,DB01236,1
P04150,DB00959,1
O43175,DB06880,0
Q9P0J0,DB02045,0
Q9H306,DB03962,0
Q9P0J0,DB08007,0
P20815,DB00333,1
P14550,DB00997,1
Q06278,DB09054,1
P42330,DB01536,1
P69905,DB05869,0
P50406,DB00408,1
Q9HB55,DB00593,1
P08684,DB00502,1
P08684,DB00347,1
Q06520,DB03185,0
P10635,DB00169,1
P20248,DB08218,1
P55809,DB00139,1
P62837,DB02183,0
P17612,DB07107,1
Q01064,DB08549,0
Q99707,DB00134,1
Q16539,DB07832,1
Q9H1R3,DB07765,0
P06276,DB00382,1
Q92887,DB01138,1
P06239,DB08056,1
Q14831,DB07198,0
O60493,DB02027,0
Q9H4B7,DB07026,0
O43447,DB00196,0
P0CG47,DB02890,0
P10632,DB01062,1
P55210,DB00346,0
P24462,DB00802,1
P10253,DB00491,1
Q02928,DB00312,0
P05089,DB02778,0
P47870,DB04099,0
P11387,DB05482,1
P17252,DB00675,1
Q16678,DB04552,0
P00491,DB01692,0
O14949,DB08690,1
P30519,DB08054,0
Q00534,DB08140,0
P27815,DB01289,0
P11473,DB01336,0
P24347,DB03466,0
P05091,DB04381,1
P49821,DB02846,0
P04070,DB03691,0
P14920,DB02988,1
P21964,DB07720,0
P51857,DB07447,1
P14416,DB01614,1
Q15596,DB00889,0
P17252,DB00799,0
P45844,DB00713,0
P02743,DB07580,1
P68363,DB09018,0
P18089,DB05422,0
Q969G6,DB07359,0
P06276,DB00585,1
P13929,DB00776,0
P36021,DB01520,0
P11362,DB02058,1
P25100,DB01365,1
P10635,DB00475,1
P10635,DB01580,1
P35368,DB00321,1
Q9Y6K9,DB08091,0
P14625,DB00615,1
Q8TCC7,DB00900,0
P10635,DB00497,1
P29474,DB00561,0
P20309,DB09076,1
P51659,DB00157,1
P08912,DB00321,1
Q9Y6Y9,DB08231,1
P08684,DB00912,1
Q16775,DB07956,0
P00390,DB03867,1
Q16478,DB03006,0
P0CG22,DB01571,0
Q00534,DB07021,0
P11021,DB07540,0
Q9UQL6,DB00821,0
O95864,DB01429,0
P08908,DB01149,1
P47989,DB03328,1
P11712,DB01069,1
P32238,DB04856,1
P10632,DB00794,1
P49189,DB07160,0
P14416,DB01425,1
Q16678,DB01229,1
P10632,DB01394,1
P47870,DB00794,1
Q9NYR8,DB00162,1
P03372,DB00367,1
P49788,DB00615,0
Q16445,DB00829,1
P21964,DB08049,1
P43003,DB03218,0
P60174,DB03026,1
P11678,DB01065,1
Q14833,DB04654,0
Q9UGM6,DB00150,1
P35372,DB00899,1
O14735,DB08687,0
P28838,DB07900,0
Q9NWT6,DB08263,1
P00734,DB07128,1
Q7L266,DB03903,0
P14780,DB08351,0
Q4U2R8,DB03712,0
P20813,DB00850,1
P98066,DB00551,0
P13929,DB01003,0
Q9H015,DB00854,0
P29474,DB03918,1
P09488,DB00143,1
P01857,DB08562,1
P49247,DB07646,0
P20815,DB00381,1
Q8N543,DB04094,0
P02452,DB07136,0
P07101,DB02877,0
P51955,DB00961,0
P34096,DB00416,0
P30559,DB08804,0
Q00653,DB08187,0
P24462,DB00257,1
Q14524,DB01035,1
P16442,DB00151,0
P62330,DB08231,1
P78540,DB00162,0
P28066,DB00543,0
Q9Y4U1,DB00810,0
P50213,DB00157,1
Q96NX5,DB00284,0
P24310,DB04464,1
P09601,DB00157,1
P07437,DB01291,0
P08173,DB01625,1
O94788,DB02466,0
O75469,DB01229,1
Q9H306,DB09063,0
P08908,DB00477,1
P42126,DB00503,0
P41145,DB00474,0
P26640,DB07497,0
P08842,DB06713,1
P07477,DB04790,1
P16118,DB06716,0
P98170,DB04232,0
P08172,DB01231,1
Q9GZT4,DB07357,0
Q6NXR0,DB04315,1
Q7Z2W7,DB00679,0
O75469,DB08864,1
P35749,DB09217,0
P00813,DB02830,1
Q08499,DB04253,0
P35398,DB04540,1
P13631,DB05467,1
P28845,DB08280,1
O14717,DB00738,1
Q13315,DB01677,0
P43088,DB03206,0
Q9NYX4,DB07644,0
Q9H8P0,DB08491,0
Q9UM07,DB06834,0
O75493,DB00909,1
P05162,DB02581,0
P51955,DB07180,1
P31350,DB05428,1
P61073,DB00452,1
P08758,DB02089,0
P25705,DB08130,0
Q13003,DB00142,1
Q15274,DB06413,0
O75469,DB00977,1
Q13131,DB07975,0
P11413,DB03376,0
P24462,DB00401,1
P08684,DB08911,1
O00764,DB00334,0
P04062,DB08283,1
Q9Y478,DB07363,0
P52788,DB00127,1
P17538,DB07668,1
P47870,DB00753,1
Q6UWM7,DB02379,1
Q9UQD0,DB02684,0
P43155,DB00802,0
O75936,DB08400,0
P55263,DB00811,1
P35270,DB03962,0
P43235,DB07316,0
P39900,DB08599,1
P10635,DB00398,1
P11926,DB07531,0
O60391,DB00145,1
P11388,DB00487,1
P14416,DB01186,1
O14757,DB07311,1
P13945,DB00217,1
O60391,DB08164,0
P08684,DB01137,1
P22694,DB00395,0
O43681,DB00867,0
P04181,DB06603,0
Q9NYK1,DB00450,0
P14416,DB00805,1
Q13362,DB07064,0
P06276,DB00944,1
Q9Y5Y9,DB00527,1
P11229,DB01591,1
P07864,DB07970,0
P08758,DB02929,1
O60264,DB08010,0
P00740,DB03837,0
P15502,DB07643,0
P07360,DB02169,0
Q99933,DB03924,0
Q5JTZ9,DB08560,0
P35348,DB00726,1
P18031,DB00531,0
P10635,DB00960,1
P23219,DB02379,1
P28223,DB01614,1
P08913,DB00320,1
P35568,DB07956,0
P20813,DB00231,1
P23786,DB08323,0
O15382,DB00142,1
O75865,DB08118,0
P55210,DB07756,0
P05129,DB06992,0
Q9BW92,DB01583,0
Q03403,DB03273,0
P08842,DB00441,0
P25774,DB09053,0
P35354,DB04725,1
O15382,DB05431,0
Q9UKL6,DB04372,1
P22303,DB08615,1
P23258,DB07067,0
P42685,DB00696,0
P04040,DB08057,0
P50579,DB07322,1
Q7Z2H8,DB06616,0
P47870,DB07005,0
Q9HCP0,DB02728,0
P30085,DB02388,0
P62714,DB08893,0
P52333,DB02048,0
P53611,DB07295,0
P10635,DB00637,1
P16066,DB05034,1
Q16445,DB00292,1
Q05901,DB00694,0
Q9Y600,DB03380,0
P36021,DB08198,0
P22607,DB09079,1
P47989,DB04335,1
P62913,DB04530,0
P10632,DB00169,1
P61587,DB03581,0
P33261,DB00794,1
P62750,DB00462,0
P00156,DB07636,1
P28838,DB07448,1
P41439,DB03932,0
P00390,DB02553,1
P04406,DB02059,1
P08684,DB01105,1
P10721,DB08896,1
P28472,DB01205,1
P45452,DB03033,1
P00439,DB04400,1
P35520,DB07341,0
P04746,DB04101,0
P10635,DB00574,1
P18825,DB06148,1
P42685,DB08786,0
P01857,DB08412,1
P30291,DB00695,0
Q8N1C3,DB00231,1
P20813,DB08369,1
Q92930,DB04315,1
P28062,DB07800,0
P35368,DB00622,1
P05181,DB00468,1
P78417,DB03896,0
P04075,DB01121,0
P11712,DB00255,1
P60174,DB08020,0
P05177,DB00246,1
P14867,DB00962,1
Q9Y468,DB05252,0
O95831,DB01977,0
P24298,DB00160,1
P50579,DB01168,0
Q9UGM1,DB06877,0
P31639,DB09038,1
Q14524,DB08595,0
P04083,DB07503,0
Q9UJM8,DB01611,0
O76082,DB04720,0
P08684,DB00904,1
P35218,DB08846,1
Q16478,DB07393,0
Q00534,DB02106,0
Q01064,DB00260,0
Q9BY41,DB01422,0
P11712,DB00752,1
P08588,DB08807,1
P21554,DB06851,0
P07858,DB01614,0
P08581,DB01411,0
P25100,DB00346,1
P50391,DB00242,0
P35626,DB00171,1
P43681,DB00306,1
Q86WA6,DB03380,1
O15399,DB00659,1
O60840,DB00716,0
P52209,DB00563,1
Q07869,DB07075,0
P20815,DB00398,1
P78527,DB04379,0
P09237,DB07015,0
P78352,DB02201,0
P21397,DB08254,0
P08908,DB00248,1
P47870,DB00228,1
P51580,DB01327,1
P28702,DB00459,1
Q9Y617,DB00333,0
P07900,DB06961,1
O43676,DB04818,0
P35968,DB02705,0
P31644,DB07790,0
Q6UX15,DB07917,0
P99999,DB08287,0
P21281,DB08044,0
P20813,DB01174,1
P21281,DB03476,0
P08183,DB00778,1
P43235,DB08270,1
O14732,DB01466,0
Q9NSE4,DB00796,0
P21912,DB07668,0
O75899,DB02834,0
P05177,DB00400,1
P24462,DB00227,1
O14965,DB07360,1
P78527,DB00201,1
P60981,DB00454,0
P28065,DB08534,0
P10632,DB00908,1
Q13131,DB07173,0
Q7Z4W1,DB07348,0
O00763,DB00173,1
P41235,DB05812,0
P14867,DB00231,1
P49916,DB04933,0
P23219,DB07983,1
P12235,DB02426,1
O14939,DB00934,0
P16444,DB08182,0
P09960,DB07260,1
P18089,DB01238,1
P05067,DB08040,0
P68871,DB00987,0
Q14957,DB01520,1
Q08499,DB01954,1
Q9H306,DB07135,0
P05181,DB00818,1
Q9BW92,DB01454,0
P11509,DB00636,1
P14598,DB00181,0
O75493,DB00398,0
Q15825,DB00184,1
Q9Y6I3,DB03683,0
P35354,DB00316,1
Q15822,DB01135,1
P08684,DB00688,1
Q12797,DB02795,0
Q9BQE3,DB00635,0
O43704,DB03541,0
P00915,DB08155,1
P55072,DB08755,0
O95831,DB08442,0
P09960,DB07292,1
P08319,DB00867,0
P05177,DB00296,1
P42262,DB02966,1
P01584,DB02016,0
P43235,DB07967,1
P07900,DB00716,1
P30968,DB02527,0
Q9UBK8,DB00200,1
Q9Y6M9,DB05339,0
P36542,DB00382,0
P10635,DB00175,1
P14780,DB00786,1
O75390,DB01273,0
Q01064,DB00622,1
P11712,DB00532,1
O95831,DB07180,0
P03915,DB02889,0
P40306,DB04642,0
P41143,DB00333,1
P35626,DB04657,0
P19622,DB03978,0
P10398,DB00570,0
Q16795,DB00593,0
P28482,DB04338,1
Q7LG56,DB00508,0
P09848,DB08213,0
P21980,DB01289,0
P36405,DB03814,1
P29274,DB01303,1
P00734,DB08624,1
P20231,DB04654,1
P24941,DB07501,1
P10635,DB04946,1
O14957,DB08453,1
O43837,DB08690,0
P21695,DB04021,0
P10828,DB01583,1
Q8TDS4,DB05039,0
O60896,DB01964,0
P33261,DB00176,1
P80511,DB01291,0
P08173,DB08897,1
P08243,DB00780,0
P22303,DB04859,1
P24941,DB07054,1
P30536,DB01544,1
P23528,DB07087,0
P11712,DB00531,1
O14842,DB04722,0
P33261,DB06268,1
Q01959,DB01021,0
P08686,DB01026,1
P08912,DB08897,1
O14717,DB04453,0
Q9HAB3,DB07267,0
P27695,DB01880,0
O60488,DB00884,0
P06132,DB03727,1
P55055,DB00234,0
P16220,DB05035,0
P14780,DB01197,1
O75899,DB00901,0
Q9H3S4,DB04768,1
P29323,DB00467,0
Q9UQF2,DB00823,0
Q9NPH2,DB08370,0
O14757,DB07959,1
P25100,DB06262,1
Q13509,DB03396,0
P11712,DB01041,1
P14868,DB04379,0
Q9Y478,DB00331,1
P51681,DB08488,0
P36544,DB00674,1
P08631,DB03729,0
P23280,DB02846,0
Q02218,DB01892,0
Q9NUB1,DB06891,0
P15259,DB04510,1
Q13362,DB04859,0
P23219,DB06725,1
Q494W8,DB02547,0
P14550,DB00157,1
P49591,DB00133,1
P21926,DB02077,0
O60513,DB03121,0
P08631,DB05327,0
Q92930,DB03044,0
P22460,DB03777,0
P52333,DB00749,0
P00491,DB00900,1
P80404,DB01247,0
P07550,DB00871,1
P07741,DB03506,1
P20618,DB01284,0
Q16706,DB02034,1
P07550,DB00335,1
Q14654,DB03062,0
P15692,DB00292,0
P43080,DB07181,0
P19971,DB08875,0
P04798,DB00197,1
P18825,DB00413,1
P24462,DB00588,1
P42330,DB00905,1
P06276,DB00620,1
P35498,DB08247,0
O00305,DB08784,0
P11229,DB00354,1
Q9Y697,DB03083,0
P33260,DB07734,0
Q16678,DB01168,1
P13501,DB03865,0
P14416,DB01142,1
P07686,DB04638,0
P11509,DB00312,1
P08100,DB01159,1
Q9BYZ2,DB00616,0
P05177,DB00696,1
P78540,DB00514,0
P15328,DB07007,0
P06737,DB04522,1
Q03393,DB06931,0
Q9UNI1,DB06951,1
Q03181,DB08301,0
P08254,DB00214,0
P04040,DB02045,0
O14732,DB02845,0
Q9H1R3,DB08030,0
P49327,DB01597,0
P21964,DB00988,1
Q14524,DB00243,1
P11712,DB00444,1
P53779,DB07217,1
P24462,DB01248,1
P05177,DB01175,0
P05305,DB01710,0
P35354,DB00963,1
P16435,DB03147,1
P35228,DB07002,1
P80511,DB03127,0
P37231,DB08915,1
P10275,DB01395,1
P62826,DB00309,0
Q16568,DB08168,0
Q15788,DB07235,0
P05177,DB00357,1
Q8N142,DB00128,1
P78540,DB00235,0
Q02750,DB07101,1
P25705,DB02535,0
Q06278,DB00437,1
P63151,DB00530,0
Q9GZZ6,DB00674,1
P04818,DB01643,1
P27361,DB04604,1
P17544,DB07267,0
P14920,DB03225,1
P07477,DB03443,1
Q96SW2,DB09063,0
P31937,DB08651,0
Q8N8R3,DB01782,0
Q8IU85,DB00722,0
P43235,DB08287,1
P33261,DB07360,0
Q8TCU5,DB00333,1
P00918,DB07632,1
Q96NR8,DB03807,0
Q00169,DB08304,0
P18825,DB04946,1
P21802,DB07083,0
Q12879,DB00145,1
Q96KS0,DB08891,0
Q86WA6,DB07336,0
P36888,DB07662,0
Q6WRI0,DB00357,0
P08253,DB04903,0
P0CG48,DB08233,0
Q9UHW9,DB02691,0
P07477,DB03608,1
Q96A70,DB03451,0
P19105,DB08000,0
P55017,DB07967,0
O95622,DB02587,1
O00591,DB00897,1
P07477,DB04432,1
Q13233,DB07231,0
Q13002,DB00306,1
P21912,DB02812,0
P06396,DB04851,0
P24941,DB07622,1
P12235,DB03907,0
P46098,DB04917,1
O95342,DB01063,0
P08684,DB06603,1
P12821,DB03721,0
P11509,DB01236,1
P00748,DB08781,0
P23219,DB03783,1
P10635,DB00608,1
Q14654,DB01016,1
P60174,DB07831,0
Q96P88,DB01406,1
P20813,DB04930,1
P43155,DB08583,0
P37231,DB00912,1
P09848,DB08235,0
P11712,DB06209,1
P18825,DB00734,1
P03372,DB08398,1
Q92831,DB02950,0
O94760,DB08768,0
Q92887,DB00422,0
P00568,DB08490,0
Q96I59,DB07272,0
P00734,DB07105,1
O00591,DB00273,1
P43403,DB03317,0
P22303,DB04864,1
P05177,DB00575,1
P21397,DB00852,1
P28482,DB01291,0
Q8N1C3,DB00475,1
Q9Y5R8,DB07595,0
P10632,DB01259,1
P05166,DB07955,0
P15531,DB08487,0
P01857,DB07816,1
P08684,DB01018,1
P30542,DB03344,0
O43704,DB06693,0
O00591,DB07626,0
P08174,DB03065,0
P02788,DB03485,1
Q9Y271,DB00587,1
P10635,DB06216,1
P04083,DB07920,0
Q01718,DB07096,0
P06493,DB02116,1
P07333,DB07202,1
P11168,DB07555,0
P08758,DB00733,0
P68363,DB01818,0
P31645,DB08391,0
P30519,DB01812,0
Q8N159,DB00576,0
P22607,DB09078,1
P43681,DB01354,1
Q02338,DB01226,0
P08588,DB01438,0
P50416,DB00583,1
P04150,DB00838,1
P16083,DB02069,0
Q969P6,DB00284,0
O15067,DB00348,0
P12104,DB00798,0
Q06432,DB05053,0
P21266,DB08332,0
P04150,DB00591,1
P04798,DB00499,1
Q07869,DB01393,1
P10635,DB01576,1
P07919,DB07778,1
P51812,DB01065,0
P05230,DB00686,1
O60858,DB01548,1
Q9Y6B6,DB00250,0
Q9NPH2,DB03048,0
Q9NPA1,DB01656,0
P63316,DB01964,0
P35754,DB00143,1
P48552,DB06884,1
Q9H252,DB08899,0
O14649,DB03731,0
P02788,DB02723,0
Q9UQF2,DB07297,0
P11509,DB00544,1
Q13555,DB01810,0
P00742,DB06605,1
Q8WWQ8,DB08200,0
P10635,DB00297,1
P53609,DB07227,1
P11229,DB00434,1
P48547,DB02459,0
Q16873,DB08163,0
P30542,DB00806,1
Q9H2G2,DB06902,0
Q9BY49,DB01440,0
P17568,DB01915,0
Q7L3T8,DB07075,0
P06744,DB02983,0
P37231,DB07724,1
P61769,DB00363,0
Q9Y694,DB00493,1
P08684,DB00724,1
P20648,DB00448,1
P27487,DB07779,1
P05181,DB00949,1
Q99808,DB00197,1
P0DMS8,DB00640,1
P09038,DB01002,0
P35916,DB02473,0
P20815,DB00962,1
Q96T66,DB03297,0
P51843,DB01179,0
P22607,DB00823,0
P33260,DB00531,1
Q9Y257,DB04410,0
P01303,DB08035,0
O43525,DB04953,1
Q9UNN8,DB03948,0
O14757,DB07243,1
P05091,DB00548,0
P00973,DB00035,0
P11388,DB01165,1
Q08188,DB04315,1
P30153,DB00183,0
Q9BWD1,DB01992,1
O60488,DB00696,0
P11712,DB00972,1
P48637,DB03408,1
P54619,DB00428,0
P35372,DB00704,1
P01709,DB02644,0
Q13621,DB07521,0
P08684,DB00916,1
Q8TCC7,DB08555,0
P31949,DB00439,0
O60494,DB00121,0
P61158,DB08236,1
P08684,DB01588,1
P49773,DB00337,0
P43681,DB00312,1
O15217,DB02527,0
P20248,DB07137,1
Q8IUZ5,DB08294,0
P11712,DB00169,1
O95298,DB01321,0
P35914,DB08385,0
P53355,DB01776,0
P01024,DB00792,0
Q16773,DB03479,0
P35222,DB03904,1
P20815,DB00317,1
P05177,DB01623,1
P12931,DB01866,1
P54219,DB01442,1
P10109,DB00802,0
Q12791,DB00356,1
Q8N159,DB00142,1
P48735,DB04787,0
Q53H96,DB04142,0
Q07869,DB06943,0
P08684,DB00215,1
P11217,DB03067,1
P34903,DB00543,1
P41146,DB03195,0
P11802,DB07897,0
P68400,DB03924,1
Q9UM07,DB00759,1
O15399,DB06741,1
P04350,DB03056,0
O00187,DB08893,0
P35398,DB04741,0
P11712,DB01195,1
Q96QU6,DB07009,0
P54819,DB08093,0
P21964,DB04820,1
P08588,DB01359,1
P14867,DB01558,1
P23219,DB00554,1
O00483,DB07145,0
P21728,DB00679,1
P61024,DB01392,0
P61457,DB00706,0
Q16678,DB00201,1
Q9UN88,DB00628,1
Q9BZZ2,DB04509,0
P08684,DB01410,1
Q9Y3R4,DB07266,0
P49419,DB06594,0
P36544,DB01351,1
P08686,DB07340,0
Q8WTS6,DB02652,0
P35243,DB01754,0
Q6NVY1,DB07248,0
Q9H169,DB01206,1
P10635,DB00763,1
Q9H8P0,DB00405,0
P07814,DB00367,0
P18031,DB07730,1
Q9NPD5,DB01045,1
P43088,DB00287,1
P51168,DB03191,0
Q08828,DB08907,0
Q8TD30,DB00160,1
P11712,DB00501,1
P11712,DB01098,1
Q9UGM6,DB02473,0
P10632,DB00439,1
Q8NFJ5,DB05708,0
P19320,DB04924,0
Q9NYR8,DB04575,0
Q9UNK4,DB04018,0
Q969G6,DB03247,1
P08183,DB00845,1
Q14003,DB03722,0
P53778,DB01179,0
P60174,DB03379,1
Q16775,DB07449,0
P27487,DB07021,1
Q9HBH1,DB00708,0
P06737,DB00131,1
O15169,DB08087,0
P02675,DB06928,0
Q9NVH6,DB04790,0
O75460,DB08822,0
P24941,DB07595,1
P13674,DB00734,0
O60656,DB00197,1
Q9HCC0,DB06936,0
P31645,DB00907,1
P52569,DB08647,0
P24941,DB02010,1
P07550,DB00264,1
Q14534,DB08846,1
P08684,DB01087,1
Q12809,DB00346,1
P50579,DB04108,1
P08684,DB09128,1
P78348,DB06061,0
P30939,DB00669,1
Q9UN88,DB00543,1
P00918,DB02221,1
P34969,DB04738,0
P10696,DB01284,0
P22309,DB00788,1
P08913,DB01136,1
P20813,DB00641,1
P28221,DB00315,1
P23219,DB02047,1
O60658,DB07954,1
P18505,DB00659,1
Q6L8H2,DB02379,1
O00329,DB00201,1
Q8N1C3,DB01587,1
Q9Y6B6,DB02166,0
P35348,DB00477,1
P10415,DB01050,1
P49773,DB00275,0
P28222,DB00247,1
P05177,DB00540,1
O76082,DB00583,1
P24941,DB07126,1
Q15046,DB04098,0
O60656,DB00842,1
P21918,DB00334,1
Q9Y6Y9,DB03950,0
P15056,DB06999,1
P08588,DB03589,0
P04062,DB01580,0
O00764,DB00165,1
P14867,DB07537,0
P46976,DB03435,1
Q03721,DB08063,0
P10275,DB00687,1
P04798,DB02709,1
P13500,DB02767,0
Q14957,DB08184,0
P42338,DB08067,0
P28221,DB00216,1
P21731,DB08755,0
P31645,DB00514,1
Q96GD0,DB06207,0
P11511,DB00917,1
P23368,DB07561,0
Q16850,DB07705,1
P21554,DB07909,0
P18031,DB02620,1
P35869,DB00177,0
P03891,DB01129,0
Q16222,DB03397,1
Q5JVS0,DB05389,0
O60674,DB08895,1
P53667,DB06204,0
P10635,DB04844,1
P21554,DB06155,1
Q9UGI6,DB00913,0
P23141,DB08465,0
Q07817,DB08799,0
Q9BW92,DB01699,0
O14939,DB08382,0
P20645,DB01535,0
O60488,DB07110,0
Q32P28,DB00771,0
P53004,DB00157,1
Q13698,DB03424,0
P10635,DB00201,1
P11226,DB03841,0
P43166,DB07626,0
P30926,DB06201,0
P35498,DB04855,1
P01579,DB08009,0
P25100,DB01403,1
P61024,DB03865,0
O00182,DB04803,0
Q96SW2,DB01227,0
P00326,DB03850,0
Q9NZK7,DB08447,1
P10635,DB00259,1
P25789,DB00188,1
P08684,DB00734,1
P14625,DB02935,1
P14061,DB07944,0
O75489,DB06413,0
O75746,DB07977,0
P08684,DB00570,1
Q96CD2,DB03738,1
P16435,DB00694,1
Q701N4,DB02379,1
P23560,DB05047,1
P06241,DB04471,0
O60391,DB01708,1
Q02750,DB02152,1
Q9UBQ6,DB02196,1
Q96GD0,DB00723,0
P12268,DB01024,1
P01584,DB07831,0
P28472,DB01588,1
P35498,DB00409,0
Q9H2G2,DB04776,0
Q14749,DB00139,0
P35368,DB04669,0
P30085,DB00441,1
P33261,DB00586,1
O00204,DB01708,1
P08684,DB01098,1
Q12879,DB04896,1
Q15822,DB01338,1
O14920,DB00795,1
P05771,DB07179,0
P23378,DB08618,0
P00734,DB07796,1
P00918,DB04089,1
O43613,DB00805,0
P00374,DB08406,1
O15403,DB08775,0
O00341,DB00142,1
P08588,DB04855,1
P18850,DB00342,0
P10635,DB00810,1
P00915,DB08157,1
P08473,DB04839,0
Q96AZ6,DB00913,0
Q12882,DB03247,1
P14854,DB07249,0
Q14330,DB00145,1
P33981,DB07907,0
P20813,DB01138,1
P08684,DB08906,1
P09238,DB07025,0
P04049,DB01725,0
P24462,DB00877,1
Q96T66,DB00928,0
P32239,DB08224,0
P11172,DB00732,0
Q00536,DB02811,0
P19883,DB01666,1
P21796,DB06954,0
O14957,DB08690,1
P17931,DB02530,0
P55263,DB00640,1
P13639,DB07164,0
P15170,DB04178,0
P43353,DB02196,0
P11488,DB02994,1
P24462,DB00381,1
Q8TED1,DB07093,0
P25100,DB00370,1
