drug,smiles,name
DB09211,CCCC[C@H](C)C[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC\C=C\C(O)=O,Limaprost
DB12869,OC(CN1CCC(CC2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,Eliprodil
DB00880,NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1,Chlorothiazide
DB00881,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O,Quinapril
DB00884,OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O,Risedronic acid
DB09218,CC1=C(NC2=C(C=CC=N2)C(O)=O)C=CC=C1Cl,Clonixin
DB00885,CC1=CC=CN2C(=O)C(=CN=C12)C1=NNN=N1,Pemirolast
DB09219,OC1=CC=C(C=C1)C1(OC2=CC=CC=C2NC1=O)C1=CC=C(O)C=C1,Bisoxatin
DB00882,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,Clomifene
DB09216,CC1=C(Cl)C=CC=C1NC1=CC=CC=C1C(O)=O,Tolfenamic acid
DB00883,[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O,Isosorbide dinitrate
DB09217,CC1(C)OC(=O)C(OCC2CC2)=C1C1=CC=C(C=C1)S(C)(=O)=O,Firocoxib
DB00888,CN(CCCl)CCCl,Mechlorethamine
DB00889,CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2,Granisetron
DB00886,[H][C@]12CCC[C@H](N1C(=O)[C@H](CCS2)NC(=O)[C@@H](S)CC1=CC=CC=C1)C(O)=O,Omapatrilat
DB00887,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,Bumetanide
DB10294, ,Streptococcus pneumoniae type 3 capsular polysaccharide diphtheria crm197 protein conjugate antigen
DB10295, ,Streptococcus pneumoniae type 5 capsular polysaccharide diphtheria crm197 protein conjugate antigen
DB10296, ,Streptococcus pneumoniae type 6A capsular polysaccharide diphtheria CRM197 protein conjugate antigen
DB10297, ,Streptococcus pneumoniae type 7f capsular polysaccharide diphtheria crm197 protein conjugate antigen
DB10298, ,Streptococcus pneumoniae type 19a capsular polysaccharide diphtheria crm197 protein conjugate antigen
DB10299, ,Human papillomavirus type 6 L1 capsid protein antigen
DB10290, ,Streptococcus pneumoniae type 18c capsular polysaccharide diphtheria crm197 protein conjugate antigen
DB10291, ,Streptococcus pneumoniae type 19f capsular polysaccharide diphtheria crm197 protein conjugate antigen
DB10292, ,Streptococcus pneumoniae type 23f capsular polysaccharide diphtheria crm197 protein conjugate antigen
DB10293, ,Streptococcus pneumoniae type 1 capsular polysaccharide diphtheria crm197 protein conjugate antigen
DB09261, ,Certoparin
DB11582,COC1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C2CC[C@H](NC(C)=O)C3=CC(=O)C(SC)=CC=C3C2=C1OC,Thiocolchicoside
DB09262,CC1=NC=CN1CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1,Imidafenacin
DB11581,CC1(C)CCC(CN2CCN(CC2)C2=CC=C(C(=O)NS(=O)(=O)C3=CC=C(NCC4CCOCC4)C(=C3)[N+]([O-])=O)C(OC3=CN=C4NC=CC4=C3)=C2)=C(C1)C1=CC=C(Cl)C=C1,Venetoclax
DB11584,[H]N1CCCCC1C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Pipradrol
DB09260, ,Parnaparin
DB11583,CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,Cetalkonium
DB11586,COC1=CN=C(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C2CC2)C2=C1C=CC(Cl)=C2,Asunaprevir
DB11585,CC(CC1=C(O)C(=CC(C)=C1)N1N=C2C=CC=CC2=N1)C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,Drometrizole trisiloxane
DB11588, ,Carbon monoxide
DB11587,CCN(C)[C@@H](C)[C@H](O)C1=CC=CC=C1,Etafedrine
DB09269,OC(=O)CC1=CC=CC=C1,Phenylacetic acid
DB11589, ,Neon
DB09267,[Sr++].[Sr++].[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O,Strontium ranelate
DB09268,OS(=O)(=O)OC1=CC=C(C=C1)C(C1=CC=C(OS(O)(=O)=O)C=C1)C1=CC=CC=N1,Picosulfuric acid
DB09265, ,Lixisenatide
DB09266, ,Technetium Tc-99m tilmanocept
DB09263, ,Patiromer
DB09264, ,Idarucizumab
DB11580, ,Ravulizumab
DB09272,COC1=CC=C(CN([C@@H](C)C2=NC(=CN2)C2=CC=CC=C2)C(=O)[C@@H](N)CC2=C(C)C=C(C=C2C)C(N)=O)C=C1C(O)=O,Eluxadoline
DB11593,O=C1NC2=CC=CC=C2C(=O)O1,Isatoic anhydride
DB09273,CN1C2=C(N(CC3OCCO3)C=N2)C(=O)N(C)C1=O,Doxofylline
DB11592,[H][C@]12SCC(\C=C\C3=CC=C(C=C3[N+]([O-])=O)[N+]([O-])=O)=C(N1C(=O)[C@H]2NC(=O)CC1=CC=CS1)C(O)=O,Nitrocefin
DB09270,COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O,Ubidecarenone
DB11595, ,Atezolizumab
DB09271,[H][C@](CO)(C(=O)O[C@@]1([H])C[C@@]2([H])[C@]3([H])O[C@]3([H])[C@@]([H])(C1)[N+]2(C)CC1CC1)C1=CC=CC=C1,Cimetropium
DB11594,CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,Domiphen
DB11597, ,Human Rho(D) immune globulin
DB11596,NC1=NC(=O)C2=C(NC[C@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1,Levoleucovorin
DB11599, ,"Starch, corn"
DB11598, ,Antithrombin III human
DB09278, ,Activated charcoal
DB09279,CCCCC1=NC(C)=C(CC(=S)N(C)C)C(=O)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1,Fimasartan
DB09276,[Na+].[Na+].[O-]C(=O)CC(S[Au])C([O-])=O,Sodium aurothiomalate
DB09277,[Cl-].C[N+](C)([11CH3])CCO,Choline C 11
DB09274,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@@H](OC(=O)CCC(O)=O)[C@@H]2C)O4,Artesunate
DB09275,[K+].[K+].[K+].[K+].[K+].[Bi+3].[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O.[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O,Bismuth subcitrate potassium
DB11591,CCOCCN1C(=NC2=CC=CC=C12)C1CCN(CCC2=CC=C(C=C2)C(C)(C)C(O)=O)CC1,Bilastine
DB11590,[Na+].CC[Hg]SC1=CC=CC=C1C([O-])=O,Thimerosal
DB09283,CCN(CC)C1=CC(C)=NC2=NC=NN12,Trapidil
DB09284,CCN(CC)CCN1C(=N)ON=C1C1=CC=CC=C1,Imolamine
DB09281,[Mg++].[Mg++].[O-][Si](=O)O[Si]([O-])([O-])O[Si]([O-])=O,Magnesium trisilicate
DB09282,CCOC(=O)[N-]C1=C[N+](=NO1)N1CCOCC1,Molsidomine
DB10276, ,Rotavirus vaccine
DB09280,CC1=CC=C(NC(=O)C2(CC2)C2=CC=C3OC(F)(F)OC3=C2)N=C1C1=CC(=CC=C1)C(O)=O,Lumacaftor
DB09289,CN1C2=CC=CC=C2C(NCCCCCCC(O)=O)C2=C(C=C(Cl)C=C2)S1(=O)=O,Tianeptine
DB09287, ,Polyethylene glycol
DB09288,CCN(CC)CC(=O)OC1=CC=C(NC(C)=O)C=C1,Propacetamol
DB09285,FC(F)(F)C1=CC(NC2=C(C=CC=N2)C(=O)OCCN2CCOCC2)=CC=C1,Morniflumate
DB09286,NC(=O)C1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)N1CCCCC1,Pipamperone
DB10283, ,"Rabies virus inactivated antigen, A"
DB09295,FC(F)(F)C1=CC(NC2=C(C=CC=N2)C(=O)OC2OC(=O)C3=CC=CC=C23)=CC=C1,Talniflumate
DB10284, ,Neisseria meningitidis serogroup B recombinant LP2086 A05 protein variant antigen
DB09292,CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C1=CC=CC=C1)NC(=O)CCC(O)=O,Sacubitril
DB10285, ,Neisseria meningitidis serogroup B recombinant LP2086 B01 protein variant antigen
DB09293,[131I-],Iodide I-131
DB10286, ,Streptococcus pneumoniae type 4 capsular polysaccharide diphtheria crm197 protein conjugate antigen
DB09290,CN1C=C(C(=O)[C@@H]2CCC3=C(C2)N=CN3)C2=C1C=CC=C2,Ramosetron
DB10287, ,Streptococcus pneumoniae type 6b capsular polysaccharide diphtheria crm197 protein conjugate antigen
DB09291,C[C@@H](OC[C@]1(CC[C@]2(CCC(=O)N2)CN1)C1=CC=CC=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,Rolapitant
DB10288, ,Streptococcus pneumoniae type 9v capsular polysaccharide diphtheria crm197 protein conjugate antigen
DB10289, ,Streptococcus pneumoniae type 14 capsular polysaccharide diphtheria crm197 protein conjugate antigen
DB09298,[H][C@@]1(OC2=C(O[C@@H]1CO)C=CC(=C2)[C@@]1([H])OC2=C(C(O)=CC(O)=C2)C(=O)[C@@H]1O)C1=CC(OC)=C(O)C=C1,Silibinin
DB09299,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)CN1C=NC2=C(N)N=CN=C12)OC1=CC=CC=C1,Tenofovir alafenamide
DB09296,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NC1=CC=C(C=C1)[C@@H]1CC[C@H](N1C1=CC=C(C=C1)C(C)(C)C)C1=CC=C(NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)C(C)C)C=C1,Ombitasvir
DB09297,[H][C@@]12C[C@]1(NC(=O)[C@]1([H])C[C@H](CN1C(=O)[C@H](CCCCC\C=C/2)NC(=O)C1=CN=C(C)C=N1)OC1=NC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)NS(=O)(=O)C1CC1,Paritaprevir
DB00929,CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,Misoprostol
DB00927,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,Famotidine
DB00928,NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Azacitidine
DB12910,COC1=CC=C(N2CCC3=C2N=C(C)C=C3N2C=CC(=N2)N2CCNC2=O)C(C)=C1,Emicerfont
DB12912,CC1=CC=C2N=C(N)NC(=O)C2=C1SC1=CC=NC=C1,Nolatrexed
DB12911,CCCCOCCOC(=O)C1=CN=CC=C1,Nicoboxil
DB12914,CC(C)C1=CC(OC2=C(Cl)C=C(C=C2Cl)N2N=C(C#N)C(=O)NC2=O)=NNC1=O,MGL-3196
DB12916,O[C@@H](CBr)[C@@H](O)[C@@H](O)[C@H](O)CBr,Mitolactol
DB12915, ,Corticorelin acetate
DB12907,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)C=O,Mannose
DB12906,CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,LY-2334737
DB12909, ,Factor XIII (human)
DB12908, ,Denenicokin
DB00932,[H][C@@](CC)(C1=CC(NS(=O)(=O)C2=NC=C(C=C2)C(F)(F)F)=CC=C1)C1=C(O)C[C@@](CCC)(CCC2=CC=CC=C2)OC1=O,Tipranavir
DB00933,CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2,Mesoridazine
DB00930, ,Colesevelam
DB00931,[H][C@@]12[C@@H](O)[C@]3([H])C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C,Metacycline
DB00936,OC(=O)C1=CC=CC=C1O,Salicylic acid
DB00937,CCN(CC)C(C)C(=O)C1=CC=CC=C1,Diethylpropion
DB00934,CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,Maprotiline
DB00935,CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C,Oxymetazoline
DB00938,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1,Salmeterol
DB00939,CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1,Meclofenamic acid
DB12921,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC2=CC=CC(Cl)=C2N=C1,Chlorsulfaquinoxaline
DB12920,[H][C@]1(CCC2=NC3=C(N2)C=C(C=C3)C(C)(C)C)C[C@]([H])(C1)N(C[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O)C(C)C,Pinometostat
DB12923,COC1=CC(=CC(OC)=C1OC)C(CCCN(C)CCC1=CC(OC)=C(OC)C=C1)(C#N)C(C)C,Gallopamil
DB12925,COC1=CC(=CC(Br)=C1OC)[C@@H]1C2=CC=C(N)C(N)=C2OC(N)=C1C#N,Crolibulin
DB12924,CNC1=NC=C(C=C1C)C1=CC=C2C(=O)C(=CN(C3CC3)C2=C1C)C(O)=O,Ozenoxacin
DB12927,CN1C2=C(N(CCNCC(O)C3=CC(O)=C(O)C=C3)C=N2)C(=O)N(C)C1=O,Theodrenaline
DB12926,C[C@H](NCCN1C=NC2=C1C(=O)N(C)C(=O)N2C)[C@H](O)C1=CC=CC=C1,Cafedrine
DB12917, ,Bimekizumab
DB12919,NC1=C(C(=O)C2=CC=C(Cl)C=C2)C2=C(CCCC2)S1,T-62
DB00940,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12,Methantheline
DB00943,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,Zalcitabine
DB00944,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,Demecarium
DB00941,C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=C(C=CC=C2)C2=C1C=CC=C2,Hexafluronium
DB00942,OC(CCN1CCCCC1)(C1CCCC1)C1=CC=CC=C1,Cycrimine
DB00947,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H],Fulvestrant
DB00948,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(C1=O)S(C)(=O)=O)C1=CC=CC=C1)C(O)=O,Mezlocillin
DB00945,CC(=O)OC1=CC=CC=C1C(O)=O,Acetylsalicylic acid
DB00946,CCC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,Phenprocoumon
DB00949,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1,Felbamate
DB12930,OCCN1CCN(CCCN2C3=CC=CC=C3C=CC3=CC=CC=C23)CC1,Opipramol
DB11601, ,Tuberculin purified protein derivative
DB12932, ,Merotocin
DB11600, ,Beeswax
DB12931,CN1CC(=O)N=C1NC(=O)NC1=CC=CC(Cl)=C1,Fenobam
DB11603, ,Human rabies virus immune globulin
DB12934,CCOC(=O)C(COC(=O)CC1=CC=C(NC(=O)C2=CC=CC=C2C2=CC=C(C=C2)C(F)(F)F)C(=C1)C(=O)N(C)C)(C(=O)OCC)C1=CC=CC=C1,Granotapide
DB11602,CC(O)COCC1OC(OC2C(COCC(C)O)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(OCC(C)O)C1OCC(C)O,Hydroxyethyl cellulose
DB12933,OCCONC(=O)C1=CC(CN2OCCCC2=O)=C(F)C(F)=C1NC1=CC=C(I)C=C1F,RO-4987655
DB11605, ,Myrrh
DB11604, ,Tetanus Immune Globulin
DB12935,CCOC(=O)OC[C@H]1O[C@@H](OC2=NN(C(C)C)C(C)=C2CC2=CC=C(OC(C)C)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,Remogliflozin etabonate
DB11607, ,Efmoroctocog alfa
DB12938,[H]C1=NOC(=C1C(=O)C1=C(C([H])=C(C([H])=C1[H])C(F)(F)F)S(=O)(=O)C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],Isoxaflutole
DB11606, ,Susoctocog alfa
DB12937,OC1=CC(O)=C2C(=O)C(O)=C(OC2=C1)C1=CC(OP(O)(O)=O)=C(O)C=C1,Quercetin-3'-O-phosphate
DB12929,FC1=CC=C(OC2=CC=C(C=N2)C(=O)N2CCCN(CC2)C2CCC2)C=C1,JNJ-39220675
DB12928,COCCCC(=O)NCC1=CC=C(C=C1)C(F)(F)F,GET-73
DB00950,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Fexofenadine
DB00951,NNC(=O)C1=CC=NC=C1,Isoniazid
DB00954,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,Dirithromycin
DB00955,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,Netilmicin
DB00952,CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1,Naratriptan
DB00953,CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,Rizatriptan
DB00958,[H][N]([H])([H])[Pt]1(OC(=O)C2(CCC2)C(=O)O1)[N]([H])([H])[H],Carboplatin
DB00959,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,Methylprednisolone
DB00956,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,Hydrocodone
DB00957,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CC\C(C=C3CC[C@@]21[H])=N/O,Norgestimate
DB11610,[H][C@@](C)(NC)[C@]([H])(O)C1=CC=C(O)C=C1,Oxilofrine
DB12941,C[C@@H](CN1C=CC(=N1)C1=CC=C(C#N)C(Cl)=C1)NC(=O)C1=NNC(=C1)C(C)O,Darolutamide
DB12940,[3He],Helium He-3
DB12943, ,Milatuzumab
DB11611,CS(=O)(=O)C1=CC(C[C@H](NC(=O)C2=C(Cl)C3=C(CN(CC3)C(=O)C3=CC=C4C=COC4=C3)C=C2Cl)C(O)=O)=CC=C1,Lifitegrast
DB12942,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,Lactitol
DB11614,CC1=CC(CN2CCC(CC2)=C2C3=CC=C(Cl)C=C3CCC3=C2N=CC=C3)=CN=C1,Rupatadine
DB12945,NNC1=C2C=CC=CC2=C(NN)N=N1,Dihydralazine
DB11613,COC[C@H]1C[C@H](N(C1)C(=O)[C@H](NC(=O)OC)C1=CC=CC=C1)C1=NC=C(N1)C1=CC=C2C(COC3=CC4=C(C=CC5=C4NC(=N5)[C@@H]4CC[C@H](C)N4C(=O)[C@@H](NC(=O)OC)C(C)C)C=C23)=C1,Velpatasvir
DB12944,OC1=CC(O)=CC(O)=C1,Phloroglucinol
DB11616,[H][C@]1(N)C[C@]([H])(O[C@@]2([H])C[C@@](O)(CC3=C(O)C4=C(C(O)=C23)C(=O)C2=C(C=CC=C2OC)C4=O)C(=O)CO)O[C@@]([H])(C)[C@@]1([H])O[C@]1([H])CCCCO1,Pirarubicin
DB12947,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(F)C(=O)NC1=O,Doxifluridine
DB12946,CCCN1C2=C(N=C(N2)C2CCCC2)C(=O)N(CCC)C1=O,"8-cyclopentyl-1,3-dipropylxanthine"
DB11618,[H][C@@]1(C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1OC)C3=O)C(C)=NNC(=O)C1=CC=CC=C1)O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,Zorubicin
DB12949,CC1(C)C(=O)N(C(=O)NCC2CCN(CC3(O)CCOCC3)CC2)C2=CC(F)=CC=C12,PF-03382792
DB11617,CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C=C2[C@H]1C(=O)OC)C(=O)C1=C(C(O)=CC=C1)C3=O,Aclarubicin
DB12948,ONC(=O)C1=CC(O)=C(O)C=C1,Didox
DB11609,CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,Normethadone
DB11608, ,Eftrenonacog alfa
DB12939,C[C@@H]([C@H](N)C(=O)N[C@@H]([C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O)C(O)=O)[C@H](O)C1=CC=C(O)C=N1,Nikkomycin Z
DB00961,CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,Mepivacaine
DB00962,CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N,Zaleplon
DB00960,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2,Pindolol
DB00965, ,Ethiodized oil
DB00966,CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O,Telmisartan
DB00963,NC1=C(CC(O)=O)C=CC=C1C(=O)C1=CC=C(Br)C=C1,Bromfenac
DB00964,NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1,Apraclonidine
DB00969,CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2,Alosetron
DB00967,ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1,Desloratadine
DB00968,C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,Methyldopa
DB00900,OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1NC=NC2=O,Didanosine
DB00903,CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1,Etacrynic acid
DB00904,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2,Ondansetron
DB00901,CC1=CC=C(C=C1)C(=O)OC1=C(OC(=O)C2=CC=C(C)C=C2)C=C(C=C1)C(O)CNC(C)(C)C,Bitolterol
DB00902,CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1,Methdilazine
DB00907,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C,Cocaine
DB00908,[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1,Quinidine
DB00905,CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCC1=CC=CC=C1,Bimatoprost
DB00906,CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1,Tiagabine
DB00909,NS(=O)(=O)CC1=NOC2=CC=CC=C12,Zonisamide
DB00910,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(C)(C)O,Paricalcitol
DB00911,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,Tinidazole
DB00914,NC(=N)NC(=N)NCCC1=CC=CC=C1,Phenformin
DB00915,NC12CC3CC(CC(C3)C1)C2,Amantadine
DB00912,CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O,Repaglinide
DB00913,CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1,Anileridine
DB00918,CN(C)CCC1=CNC2=C1C=C(CS(=O)(=O)N1CCCC1)C=C2,Almotriptan
DB00919,[H][C@@]12O[C@H](C)CC(=O)[C@]1(O)O[C@]1([H])[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@@]1([H])O2,Spectinomycin
DB00916,CC1=NC=C(N1CCO)[N+]([O-])=O,Metronidazole
DB00917,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,Dinoprostone
DB12901,NC1=NC(=O)N(C=C1I)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,Fiacitabine
DB12900,C[C@@H]1CCCN1CCCOC1=CC=C(C=C1)C1=NNC(=O)C=C1,Irdabisant
DB12903,CC1=NC2=CC=C(C=C2N1)N1N=CC(C(=O)C2=CC3=CC=CC=C3N2)=C1N,DEBIO-1347
DB12902,ClCCN(CCCl)P1(=O)OCCCN1CCCl,Trofosfamide
DB12905,[153Sm],Samarium Sm-153
DB12904,FC(F)C1=NC2=CC=CC=C2N1C1=NC(=NC(=N1)N1CCOCC1)N1CCOCC1,ZSTK-474
DB00921,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4,Buprenorphine
DB00922,C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1,Levosimendan
DB00920,CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12,Ketotifen
DB00925,CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1,Phenoxybenzamine
DB00926,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)C(C)=C(OC)C=C1C,Etretinate
DB00923,[H][C@]12SCC(CSC3=NN=NN3CC(O)=O)=C(N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1CN)C(O)=O,Ceforanide
DB00924,CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12,Cyclobenzaprine
DB12990,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCOC(CC)C(O)=O,Icosabutate
DB11661, ,Eptacog alfa pegol (activated)
