target,drug,label
Q47PU3,DB02197,0
Q15596,DB07080,1
P14867,DB01107,1
P0A8D6,DB08373,0
P31644,DB00418,1
Q16099,DB00273,1
Q9UKQ2,DB02996,1
P13922,DB00205,1
P96622,DB01650,0
P09147,DB01861,1
Q9UP52,DB03401,0
Q01118,DB07667,0
Q13177,DB14499,0
P08185,DB00944,0
P0A0K8,DB12924,1
Q9UIC8,DB05706,0
Q08462,DB08280,0
P16932,DB02849,1
Q51793,DB08855,0
Q9AIU0,DB07810,1
P12931,DB11614,0
Q75N90,DB07294,0
P15104,DB17385,0
P30874,DB15494,1
P35557,DB12284,1
O00303,DB12689,0
P05771,DB08846,1
P02787,DB14501,1
P61925,DB07996,1
P14416,DB00692,1
P01848,DB09327,0
P61497,DB03147,1
P23381,DB01831,1
P11388,DB01208,1
P13569,DB01050,1
P25021,DB00863,1
P31644,DB16629,0
P41789,DB07043,0
P14410,DB00922,0
P01584,DB01296,1
P35354,DB00939,1
Q9KFR4,DB12693,0
P62663,DB16911,0
Q15596,DB08398,1
Q14722,DB01069,1
P28482,DB07264,1
P28472,DB14672,1
Q9Y666,DB06230,0
Q15822,DB01339,1
O15460,DB07383,0
Q02108,DB18315,1
P18825,DB01224,1
Q9Y5X9,DB12001,0
P9WIB9,DB08648,1
P61925,DB08150,1
P07741,DB00173,1
Q75UV1,DB11823,0
P08172,DB00376,1
P56696,DB01110,1
P41743,DB09096,1
Q6PHR2,DB02890,0
P43220,DB14806,1
P00811,DB02797,1
P35368,DB00368,1
Q15077,DB00314,0
P10606,DB13167,0
Q7Z5B4,DB01892,0
Q8N142,DB04137,1
P27696,DB12507,0
Q9HZZ3,DB01843,0
O32393,DB07706,1
P49366,DB03639,1
P51553,DB02497,0
P48039,DB00980,1
Q16445,DB01595,1
P54284,DB09235,1
Q13639,DB12141,1
P04626,DB11828,1
P14867,DB00599,1
Q99928,DB00334,1
P11411,DB08073,0
P35398,DB14829,0
P55017,DB02309,0
P30305,DB03065,0
Q15661,DB06849,1
Q16790,DB17299,1
P04818,DB08734,1
Q02880,DB11999,1
P12931,DB03902,1
P23634,DB04745,0
Q9KEQ1,DB03731,0
Q9X0V0,DB06889,0
Q59976,DB00827,0
P02925,DB03267,0
Q16698,DB03461,1
Q99928,DB00628,1
Q8N1C3,DB01594,1
Q59288,DB12571,0
P35354,DB01399,1
Q9UN88,DB01215,1
Q13564,DB02713,0
P69905,DB14501,1
P49591,DB05039,0
P43657,DB01069,1
P12461,DB03761,1
P61925,DB08231,1
P31723,DB03206,1
P51686,DB03369,0
P27815,DB01954,1
P68371,DB03010,1
P17544,DB04775,0
P54219,DB07314,0
P00568,DB07859,0
O87696,DB03504,0
P17315,DB06152,0
P29376,DB06468,0
P25101,DB15059,1
Q59325,DB07865,0
Q14957,DB00874,1
P28305,DB07058,0
Q14457,DB03866,0
P41595,DB02992,0
P29894,DB12222,0
P49411,DB11736,0
P14941,DB02606,1
P13637,DB06157,1
P19827,DB09216,0
P00966,DB06953,0
D2YW37,DB07830,0
Q02127,DB07561,1
P29422,DB01010,0
Q8WWG9,DB12100,0
Q9Y663,DB02264,1
P17787,DB05855,1
P07477,DB02366,1
O75746,DB14127,0
P08574,DB00769,0
P0DP25,DB01115,1
Q8WY07,DB01198,0
Q9RC23,DB15085,0
P05362,DB02427,0
Q92633,DB00157,0
P31260,DB01829,0
P23219,DB00469,1
Q99928,DB01595,1
P06396,DB17043,0
P9WHU1,DB13793,0
P47870,DB00818,1
O95264,DB11693,0
P78348,DB13155,0
P18825,DB00692,1
Q8TCC7,DB16084,1
P36544,DB01221,1
Q15878,DB08705,0
Q8IWU5,DB08532,0
Q9UBN7,DB06176,1
P41594,DB12733,1
O14764,DB00818,1
Q7L7X3,DB07512,0
O15923,DB03413,1
O00555,DB00661,1
Q06AK7,DB00487,1
Q9Y271,DB08534,0
Q59961,DB07020,0
P18505,DB01236,1
Q8N543,DB03576,0
O60760,DB02633,1
O00142,DB05422,0
Q9PM68,DB02552,1
Q13163,DB04436,0
P43080,DB03735,0
Q9Y6J6,DB02328,0
Q9KEQ1,DB06919,0
Q16658,DB01122,0
P62166,DB02108,0
P05618,DB04598,0
P25100,DB01151,1
P57059,DB08568,0
Q9NYY3,DB02962,0
Q939N4,DB02772,1
P15090,DB14104,1
Q46856,DB14185,0
P08690,DB11761,0
P17612,DB00201,0
Q9NXE4,DB14900,0
P10721,DB06080,1
P26514,DB08213,0
P15474,DB00282,0
O43570,DB00562,1
P16152,DB01698,1
Q15738,DB08469,0
P05164,DB05003,0
P04201,DB08631,0
P46939,DB12888,1
P06307,DB02128,0
P01275,DB03663,0
P15086,DB11836,0
P48664,DB02622,0
P32322,DB03893,0
Q13233,DB12429,1
Q13639,DB06422,1
P60174,DB03379,1
Q15661,DB00738,1
P28845,DB07056,1
P02671,DB14487,1
Q6UVM3,DB00961,0
P62619,DB02552,1
P07773,DB00395,0
Q15858,DB04590,0
P9WPN5,DB08349,0
P10614,DB03429,0
P23921,DB06624,0
P35610,DB08756,0
P08913,DB00543,1
Q13698,DB09235,1
P43405,DB06316,1
P11586,DB08517,0
P03372,DB01196,1
P23181,DB01652,0
Q93086,DB00675,0
P04054,DB00795,1
P35372,DB00327,1
P28223,DB00715,1
P04054,DB15588,1
O14649,DB00561,1
P63462,DB06297,0
P10415,DB17882,0
Q01959,DB05805,1
Q9HU21,DB09274,0
Q13554,DB01918,0
P14618,DB00119,1
P22460,DB01237,0
P69856,DB02512,0
Q15942,DB04209,0
P10478,DB12122,0
Q71U36,DB03147,0
Q9UGM1,DB00237,1
Q6ZQY3,DB19085,0
Q16836,DB03796,0
Q9X6R4,DB02143,0
Q15722,DB13053,1
P0A7R5,DB00698,1
P08246,DB04459,1
P07477,DB01771,1
Q96RP8,DB01741,0
P0AD68,DB00267,1
Q15596,DB07087,1
Q13133,DB11994,1
Q9L5C8,DB06815,0
Q9NTG7,DB19058,0
P35354,DB18267,1
P00352,DB09116,1
P0AEZ1,DB03147,1
Q9Y5Y4,DB00770,1
Q9Y6Y9,DB01356,0
P02743,DB07580,1
Q16850,DB05667,1
O43174,DB15205,0
P0DP24,DB00623,1
P04083,DB14631,1
P82543,DB01030,0
P06149,DB04655,0
P80373,DB02371,0
P60709,DB14921,0
Q9BUB5,DB00341,0
P23975,DB00285,1
O75874,DB03461,1
P38435,DB01022,1
P9WN95,DB02358,0
P21452,DB13083,1
Q9Y6H6,DB00228,1
O43781,DB07919,1
P05231,DB07653,0
P15169,DB12513,0
P05412,DB00570,1
Q9X108,DB00999,0
P43657,DB03130,0
Q9RN68,DB03317,1
P47870,DB00186,1
O60939,DB00907,1
Q9P0X4,DB06712,1
Q9NWM0,DB00429,0
Q55813,DB15447,0
A9JQL9,DB00147,0
P08172,DB00458,1
P62937,DB00091,1
Q81EE4,DB12805,0
Q55813,DB06460,0
Q15648,DB07498,0
P52664,DB02503,0
P53041,DB00519,0
P01100,DB00852,1
P0A2Y7,DB03247,1
Q16831,DB07970,0
P0A8M5,DB13502,0
P54760,DB07251,1
Q92570,DB12270,0
O15547,DB08756,0
P0A9Z7,DB01977,0
Q7RTX0,DB07453,0
Q13627,DB04369,0
P42262,DB04599,1
P11309,DB04522,1
P51687,DB07092,0
P54965,DB01956,1
P65389,DB04447,1
Q16613,DB00768,0
P23458,DB19088,0
Q86XF0,DB12116,1
Q5LI27,DB08695,0
O76074,DB01113,1
Q9Y5Y4,DB16053,1
P11172,DB05475,0
P07477,DB03243,1
P12236,DB01077,1
O87696,DB07645,0
P25713,DB14487,1
P35228,DB05383,1
P27338,DB08082,1
Q8NFW8,DB01426,0
Q5JVS0,DB07579,0
P41595,DB09304,1
P01133,DB11973,1
P29474,DB05252,1
Q9UQL6,DB00313,1
P00183,DB04501,1
P01270,DB04419,1
O43474,DB07479,0
P11217,DB04083,1
P62753,DB08548,0
P24941,DB07179,1
P0DP23,DB13800,1
O60674,DB12588,1
P62837,DB08254,0
P27815,DB08299,1
P25100,DB09206,1
P09210,DB03310,1
Q87MW5,DB07994,0
P00519,DB11805,1
P07550,DB00938,1
P00918,DB02894,1
P00918,DB03262,1
P07477,DB17036,0
O00763,DB07870,1
Q9I194,DB07873,0
P28223,DB01392,1
P50859,DB07350,0
Q9Y5R2,DB00786,1
P54760,DB03672,0
O14965,DB11778,1
O14733,DB11693,0
O14880,DB06850,0
P78536,DB07145,1
Q9NWZ3,DB01761,0
Q5JUK3,DB00834,0
P14679,DB11254,1
P17707,DB04676,0
P52687,DB07299,0
Q57193,DB02648,0
P37330,DB12302,0
Q13885,DB01122,0
P30793,DB04137,1
P12931,DB04739,1
P18825,DB16312,0
P00509,DB02758,1
P24941,DB02297,1
P43985,DB02927,0
P12998,DB04003,0
P42262,DB00849,1
P25021,DB00585,1
Q9X266,DB04653,0
P15289,DB08568,0
P54750,DB09283,1
A5X5Y0,DB11273,1
Q9NR19,DB00171,1
P0A6M2,DB08689,1
P00734,DB07353,1
Q09093,DB12245,1
Q9UBN7,DB15449,1
Q96C86,DB07643,1
P18505,DB00475,1
P00509,DB06579,0
Q9NY46,DB13269,1
Q9GZT4,DB08687,0
O14746,DB04115,1
Q9WZC2,DB07365,0
P28472,DB13643,1
P08620,DB00838,0
P34903,DB13437,1
P61160,DB11201,0
P47900,DB12135,0
A0A0H2URW2,DB13062,0
Q16134,DB08009,0
P45066,DB03909,1
P09917,DB00795,1
P18507,DB00603,1
P40429,DB12143,0
P62508,DB16167,0
P24046,DB16754,1
P37231,DB06908,1
P42345,DB14846,1
P51852,DB04062,0
P12931,DB07662,1
P06010,DB07392,1
Q7Z2W7,DB07965,0
P17735,DB06288,0
O60359,DB02148,0
P52209,DB00920,1
Q13630,DB07702,0
P09172,DB00988,1
P27708,DB00612,0
P10253,DB14128,1
P41743,DB04689,0
P50281,DB07145,1
P11172,DB03180,0
Q13393,DB00122,1
Q92769,DB02546,1
P00929,DB07951,1
Q14722,DB00228,1
P95468,DB04208,1
P35030,DB02585,1
P49366,DB13431,0
P31645,DB07056,0
Q06187,DB11703,1
Q92731,DB06401,1
P06710,DB02930,1
P23905,DB02379,1
P13981,DB01472,0
P68871,DB08486,1
Q9A1B7,DB04828,0
P55011,DB02670,0
Q6V1X1,DB02447,0
O60488,DB00412,1
Q8N543,DB01897,0
Q92887,DB03507,0
Q99928,DB14028,1
Q8TE23,DB00168,1
Q9RW27,DB04398,1
Q16775,DB05431,0
Q00536,DB07971,0
P80040,DB03999,0
P17584,DB08394,0
P04075,DB07843,0
P28223,DB12693,1
P45452,DB08550,0
P08908,DB00571,1
Q9UJS0,DB02182,0
Q888A4,DB03659,0
P44886,DB13059,0
P31133,DB08527,0
P23219,DB06802,1
P15034,DB18268,0
P0A6K3,DB16167,0
P21912,DB14854,0
Q44048,DB07298,0
P16444,DB00229,0
P08173,DB00408,1
P0A9P4,DB12155,0
Q9Y2H9,DB16879,0
P24228,DB00417,1
P07327,DB00157,1
Q08493,DB06246,1
P26393,DB07707,0
P10600,DB14146,0
P08588,DB12803,1
P0C2S5,DB02379,1
P63208,DB06980,1
P22894,DB08023,0
Q8ZKR2,DB06163,0
P46925,DB11638,1
P26392,DB00719,0
P23921,DB08703,0
O14980,DB16153,1
P46531,DB07061,0
P08908,DB12361,1
P14489,DB04342,1
P29466,DB01017,1
P14193,DB14514,0
Q9L6V3,DB15266,0
Q14032,DB00145,1
P32397,DB02254,0
P08173,DB01221,1
P00749,DB02287,1
Q816R0,DB00949,0
Q07806,DB01939,0
P04003,DB14533,1
P16219,DB03147,1
Q8IVL5,DB00126,1
P0DP24,DB11093,1
Q96PD5,DB01366,0
P11217,DB03496,1
P30920,DB01719,1
P63098,DB11447,0
Q6FHJ7,DB02215,0
Q9UQB9,DB00091,0
O00303,DB04216,1
Q3JP94,DB04440,0
P09211,DB00143,1
A8MPY1,DB01567,1
P41145,DB06800,1
P00808,DB04272,1
P00644,DB04205,1
P0CG22,DB03541,1
P31350,DB05428,1
P08173,DB08120,0
Q96QU6,DB11581,0
Q9BZV3,DB08818,1
Q9UBL9,DB15495,0
P06672,DB07341,0
Q01959,DB00745,1
Q00975,DB00661,1
P07900,DB07100,1
Q01959,DB00285,1
P45799,DB02636,0
Q9NQS7,DB02124,0
P21802,DB08901,1
Q93UV9,DB00740,0
P29475,DB07002,1
P43700,DB03113,0
Q9UI33,DB00555,1
Q53119,DB08505,0
Q460N3,DB01823,0
O14936,DB01942,1
P14867,DB09166,1
P51686,DB15250,1
P12461,DB08008,0
Q8WXI7,DB13988,0
Q14500,DB16261,0
P19652,DB02252,0
Q15796,DB04781,0
P9WPX7,DB02801,1
P14416,DB01364,1
O43525,DB00996,1
O60674,DB08877,1
P42790,DB08804,0
P80374,DB03668,0
P21709,DB02192,0
P54577,DB08371,1
P22413,DB06408,1
P23434,DB06739,0
P31751,DB06393,0
P26281,DB00786,0
Q8II92,DB04162,0
Q02641,DB09236,1
P14902,DB11717,1
P37747,DB07981,0
O25096,DB03989,0
P12236,DB03147,0
P08913,DB05492,1
P08172,DB00387,1
P0AG16,DB17882,0
P00918,DB03716,0
P07944,DB11994,0
Q8TDU6,DB00671,0
P62669,DB07740,0
P14867,DB01589,1
P35354,DB00500,1
Q16678,DB02342,1
Q9NYA1,DB05668,0
Q7L0J3,DB03918,0
P08311,DB03412,0
P17787,DB00202,1
P51693,DB07416,0
P50897,DB02909,0
P00943,DB19257,0
Q9Y5K8,DB12120,0
Q9L6V3,DB02917,0
Q14957,DB04896,1
Q15274,DB06844,0
P13945,DB11278,1
P18089,DB09242,1
P23904,DB00740,0
P04083,DB06781,1
Q6ZN16,DB01327,0
P31415,DB14481,1
Q92806,DB01768,0
P43353,DB04120,0
P14867,DB15489,1
Q9UN76,DB00172,1
O68541,DB00916,0
Q08493,DB01656,1
P08235,DB01395,1
O75914,DB12010,1
Q5T4S7,DB09555,0
P78334,DB00818,1
O60840,DB09236,1
Q9BZX2,DB01106,0
P37700,DB02379,1
Q16558,DB17101,0
Q9P2N6,DB02576,0
Q8I372,DB08786,0
P27824,DB11093,1
Q86W47,DB02587,1
Q00537,DB07764,0
P01100,DB07291,0
A0A0H3JWX6,DB01803,1
P54284,DB09089,1
P33590,DB02421,0
P18505,DB01594,1
P14324,DB07873,1
P83792,DB07643,0
Q96BI3,DB16159,1
O95864,DB08322,0
P26439,DB16068,0
P24385,DB11752,1
Q7WT42,DB12154,0
P30418,DB02477,1
P11387,DB01030,1
P41595,DB01239,1
P41250,DB13070,0
P22262,DB00318,0
P18507,DB01215,1
P11473,DB06194,1
Q9H306,DB16987,0
P22303,DB04021,1
Q9H3N8,DB00408,1
P18089,DB00408,1
P48169,DB01107,1
O14842,DB02274,0
P08263,DB01844,0
P50859,DB06636,1
P21728,DB06148,1
O14556,DB02111,0
Q15303,DB15035,1
P55210,DB06255,1
P0A927,DB03210,0
Q56691,DB08787,0
P28223,DB04946,1
P28720,DB04182,0
P14555,DB02325,1
P49841,DB00855,0
P35368,DB00598,1
Q8NER1,DB09061,1
P62714,DB00524,0
P62663,DB02991,0
P00480,DB13003,0
P0A7U3,DB00560,1
O75533,DB17061,0
P10275,DB15647,1
P15587,DB00233,0
Q9UBS5,DB17283,0
P35367,DB09185,1
Q92952,DB12093,0
Q9NZQ7,DB07128,0
P0AC13,DB00263,1
P28335,DB00363,1
O14792,DB12140,0
P00807,DB00766,1
P05364,DB02876,1
P14780,DB14487,1
P21917,DB01200,1
P21452,DB06660,1
P29322,DB05316,0
P27338,DB04242,1
P28221,DB00918,1
O15379,DB06819,1
P08172,DB01226,1
Q08493,DB07446,0
O75908,DB13005,0
P14207,DB00316,0
P10415,DB01050,1
P69054,DB04631,1
Q02817,DB11590,0
P46736,DB02989,0
P19878,DB05454,0
Q9Y286,DB00511,0
P35368,DB06262,1
D2YW37,DB00213,0
Q07869,DB16495,1
Q02218,DB08327,0
P47869,DB01544,1
Q13509,DB11644,0
P63000,DB00993,1
P31723,DB08322,0
P08865,DB01421,1
Q9ULB1,DB02607,0
P02144,DB02671,1
Q7L3T8,DB07883,0
Q05488,DB02576,1
P54756,DB01254,1
Q8TDS4,DB00257,1
Q9UJU2,DB12424,0
P06709,DB04651,1
O32248,DB01917,0
P28472,DB15114,0
Q13627,DB08768,0
P09619,DB01268,1
P48169,DB01553,1
P00367,DB11081,1
Q84II6,DB03611,0
Q52WX2,DB01681,0
P09960,DB07292,1
P49411,DB12155,0
P20831,DB16312,1
P30939,DB13345,1
Q873X9,DB07965,0
Q9X278,DB01942,1
P29274,DB11864,1
P51649,DB00534,1
P40406,DB02964,0
P08729,DB00234,0
P48736,DB12180,1
O75390,DB02505,0
Q8NX78,DB04262,0
Q13523,DB03023,0
O60840,DB08139,0
P60953,DB01571,0
Q05940,DB06706,1
P04118,DB01535,0
Q9ZK53,DB01165,0
P10415,DB12191,1
Q8GIQ0,DB03161,1
Q53908,DB02042,1
Q9UKQ2,DB07552,0
P14780,DB12843,1
Q6ZQN7,DB00390,1
P13073,DB02659,1
P77444,DB04286,0
P17443,DB02196,1
Q13523,DB03231,0
P17297,DB04165,0
P09152,DB03326,0
P33590,DB00313,0
P35499,DB09088,1
Q96Q40,DB07017,0
P04114,DB03220,0
P0A721,DB03310,0
P24941,DB08536,1
P09669,DB03830,0
P35367,DB08799,1
P36683,DB03297,0
Q92731,DB04020,1
P60709,DB02693,0
P00918,DB02610,1
Q07343,DB02660,1
P06241,DB16656,1
P27017,DB05861,0
P50406,DB01142,1
P04004,DB02576,0
P40939,DB00157,1
Q14573,DB05966,0
P14555,DB04135,0
P30556,DB12548,1
P55017,DB00880,1
P28720,DB07564,1
P23975,DB01509,1
Q84FH6,DB02065,0
Q8N907,DB07487,0
P28838,DB05513,0
P21333,DB08422,0
P43235,DB00623,0
P35348,DB00540,1
P63096,DB07149,0
Q02108,DB00435,1
P08100,DB08572,0
Q06418,DB06941,0
P0ACC7,DB02011,0
P19021,DB15949,0
P30838,DB00157,1
P10275,DB11425,1
Q05209,DB01133,1
P51512,DB06582,0
Q13535,DB19041,1
Q9P0J0,DB07404,0
P46925,DB03063,1
P23219,DB00554,1
Q13362,DB02506,1
P17948,DB11741,1
P41145,DB00647,1
P47712,DB11399,0
O96017,DB11730,0
P42574,DB12843,1
Q99928,DB11859,1
P22676,DB03564,0
Q9NPC1,DB06248,1
Q8XB74,DB07202,0
P06988,DB04278,0
Q06174,DB01001,0
P11086,DB05668,0
P53609,DB01699,0
P12461,DB04586,1
Q2QJL3,DB06865,0
O95298,DB00157,1
Q96L21,DB06624,0
P10275,DB06718,1
Q7BJM5,DB07637,0
P21283,DB09552,1
P33121,DB13005,0
O43193,DB04105,0
P78527,DB16834,1
Q88CZ6,DB04065,0
P18507,DB00395,1
Q9H228,DB14766,1
P19793,DB00307,1
Q09013,DB07431,0
Q12809,DB00557,1
P18507,DB13837,1
P06672,DB01856,0
Q08828,DB07312,0
P0A7D4,DB02666,1
O43193,DB12567,1
P30542,DB12946,1
P05113,DB17856,0
P60355,DB01833,0
P9WJ63,DB05294,0
P43220,DB13928,1
P25098,DB07479,0
P0DMV8,DB06258,1
P07900,DB02589,0
Q71U36,DB01922,0
Q08210,DB13596,1
P21917,DB06477,1
Q8N1C3,DB11582,1
P08473,DB12923,1
Q9UN88,DB01594,1
P00959,DB04525,0
P48507,DB02201,0
P35354,DB09214,1
Q12866,DB01862,0
P38940,DB07841,0
P14532,DB03317,1
P02918,DB01329,1
Q16570,DB00825,0
Q8N119,DB08572,0
P07355,DB04562,0
P16499,DB03556,0
P34969,DB00988,1
Q04760,DB16101,1
Q9RN59,DB06321,0
P41250,DB12062,0
P84887,DB03939,0
Q9BZX2,DB02028,0
Q06174,DB01939,0
P50618,DB06358,0
P49228,DB13179,1
P10398,DB00987,0
P17655,DB18145,1
P06008,DB04147,1
P26790,DB04147,1
P35368,DB00540,1
P35354,DB00469,1
P09619,DB11800,1
Q9UP95,DB00615,0
Q9H2S1,DB19372,1
Q16644,DB04731,0
P34969,DB09068,1
P15531,DB08015,0
P03952,DB07042,0
Q13164,DB03912,0
P24941,DB07751,1
P0AEX9,DB00514,0
P35348,DB01069,1
P0DPH7,DB00874,0
P26281,DB03197,1
P60484,DB05625,0
P51681,DB01871,0
Q92772,DB08750,0
Q9UQQ2,DB03501,0
P50747,DB01005,0
P34903,DB01215,1
Q8N568,DB06976,0
P0A333,DB02432,0
P36543,DB15009,0
Q7SIA3,DB05212,0
P30559,DB12935,0
P62269,DB05824,0
P02818,DB03229,0
P07477,DB03159,1
Q13526,DB02524,0
O95363,DB00120,1
Q9H6Z9,DB12255,1
P18507,DB01068,1
P0AEK7,DB12478,0
P14324,DB02932,0
Q9NS86,DB08931,0
P11229,DB00715,1
P52824,DB00886,0
P98066,DB00945,1
P31644,DB00186,1
O07015,DB13943,0
P63000,DB01082,0
P39662,DB13171,0
P09917,DB01880,1
Q01468,DB04602,0
P00734,DB08187,1
Q9GZT4,DB01031,0
P35367,DB00972,1
Q9BY32,DB08759,0
P69795,DB03544,1
P22303,DB01245,1
O00329,DB00201,1
P0A4L9,DB13760,0
Q15788,DB07724,1
P23219,DB09061,1
Q969V6,DB02497,0
P0A7D4,DB00899,0
P05187,DB12597,0
Q8N1C3,DB00628,1
P02930,DB02585,0
O15392,DB04000,0
Q9BWU1,DB02900,0
Q9X0L5,DB02457,0
Q9Y6M4,DB04751,1
P50859,DB01026,1
P21917,DB04605,0
Q12809,DB01218,1
P01857,DB08585,0
P55407,DB02581,0
Q9UKV0,DB14979,1
O95477,DB16875,0
O14764,DB01567,1
Q07699,DB05541,1
P35228,DB07011,1
Q8DR59,DB00485,1
Q03181,DB16332,1
P29474,DB03100,1
Q13464,DB13165,1
P11233,DB04315,1
P15474,DB11958,0
Q5SLQ0,DB03101,0
P32927,DB15170,0
P17900,DB03633,1
P18089,DB01136,1
Q96PD7,DB06255,0
Q86XF0,DB07862,1
P30049,DB01189,1
Q06520,DB08043,0
Q9BVG9,DB08861,0
P00441,DB12449,1
P08172,DB00835,1
P0AF12,DB03207,0
P50406,DB04946,1
Q9HUR5,DB00443,0
Q93UV9,DB16321,0
P07024,DB01156,0
P19838,DB01411,1
P0AD63,DB03834,1
Q9UF02,DB00228,1
P17516,DB00833,0
Q48152,DB04233,1
O95263,DB02873,0
P80075,DB01068,0
P10384,DB04147,1
P31949,DB03022,0
P14900,DB08112,1
Q9NY47,DB01244,1
Q01959,DB00907,1
P0AE18,DB13113,0
P14679,DB00157,1
P04211,DB12818,0
Q7Z2W7,DB09048,0
Q27743,DB12704,0
P35498,DB04930,1
Q13627,DB02962,1
P35354,DB11752,1
P21709,DB04398,0
O94903,DB02965,0
Q34522,DB05737,0
P04150,DB14631,1
P77454,DB11811,0
O95819,DB00467,0
P69908,DB00967,0
P18031,DB03154,1
P14416,DB11947,1
P28845,DB07624,1
P06983,DB02615,0
P0AG16,DB04296,1
P17612,DB08073,1
P00137,DB02859,0
Q9NR82,DB00792,0
Q8VUS8,DB06970,0
P17931,DB03033,0
O95644,DB00852,1
Q56310,DB04395,1
P14779,DB08086,1
P48736,DB05552,1
O00591,DB00292,1
P07339,DB03028,1
A0A0H2UXE9,DB12203,0
O60674,DB16133,1
P54820,DB03452,0
P20831,DB12924,1
P26394,DB08871,0
Q9NRP7,DB00481,0
Q05586,DB01238,1
P09493,DB01656,0
P00505,DB04303,0
P27487,DB08164,1
Q9NSD9,DB07027,0
P20815,DB02054,0
P11229,DB00219,1
P25101,DB06403,1
P05113,DB04533,0
P16608,DB01020,0
P09668,DB07889,0
P37268,DB07780,1
P78362,DB02136,0
P83787,DB04272,1
P59768,DB03924,0
P9WNW7,DB07862,0
P42345,DB13062,1
P31939,DB02309,1
P02675,DB00306,0
P19784,DB02984,0
P08913,DB00182,1
P09874,DB00519,0
P22869,DB06772,0
Q9H422,DB07349,0
Q86TI2,DB03696,0
P11309,DB07151,1
P33261,DB12319,1
P17412,DB07669,1
Q9BVA1,DB02715,0
Q93LD7,DB02635,0
P18505,DB01205,1
P16113,DB04066,1
Q9NY65,DB04052,0
P27695,DB09351,0
P18089,DB00800,1
P61925,DB07854,1
P0AAJ3,DB09279,0
Q12851,DB08386,0
P00782,DB02442,1
P49424,DB04352,0
Q14914,DB04066,1
P37062,DB07183,0
Q8TDU6,DB01859,0
P35228,DB03449,1
P00363,DB12648,0
Q16665,DB07677,0
Q9X1K9,DB04522,0
Q13224,DB00874,1
P13645,DB16218,0
P62837,DB12858,0
P34903,DB14028,1
O60840,DB00653,1
P29474,DB04018,1
P04271,DB11093,1
P25100,DB01403,1
P08306,DB08059,0
P35367,DB00455,1
P09211,DB03619,1
P10606,DB07173,0
P0AC44,DB12541,0
Q5EK40,DB03737,0
P08908,DB00334,1
P25092,DB07089,0
Q9R381,DB19201,0
P08172,DB00715,1
Q9BYV1,DB08964,0
Q84EX5,DB02140,0
P14416,DB12579,1
P35520,DB00118,1
P61320,DB02078,1
P35462,DB04946,1
Q9FDN7,DB03247,1
P23434,DB03187,1
P05067,DB02709,1
P25021,DB01142,1
Q9P0L2,DB06835,0
P11274,DB02377,0
P09417,DB02091,0
P49642,DB01280,1
Q82ZJ0,DB03150,0
Q9X4K7,DB08507,0
O60266,DB02587,1
Q9Y2J8,DB16043,0
P03372,DB01731,0
Q96P88,DB01406,1
Q75Y35,DB01163,1
O14649,DB00647,0
P26392,DB02532,0
P0C0F4,DB07311,0
P0AC13,DB14033,1
P0A3D9,DB06881,0
P70174,DB16987,0
P18507,DB01511,1
A0A0H3JRU9,DB07497,1
Q07075,DB02984,0
Q13224,DB00312,1
P42338,DB09095,0
Q9Y2H1,DB02332,0
P68771,DB03395,0
P20618,DB09131,0
P10613,DB13055,1
Q53728,DB04698,0
P77173,DB01967,1
P06737,DB03496,1
P20831,DB14025,1
P23234,DB07510,0
Q15722,DB09285,1
P00512,DB01594,0
Q9UN88,DB00252,1
Q9NPA1,DB02905,0
P28593,DB03470,1
P34903,DB00463,1
O14939,DB06774,0
P00374,DB02104,1
Q15825,DB04334,0
P20472,DB01942,1
Q13621,DB00214,1
Q9BVJ7,DB03568,0
P0ABQ4,DB07262,1
P14867,DB13837,1
P17931,DB00355,0
P14174,DB08765,1
P05160,DB14487,1
Q96IZ0,DB01876,0
P01871,DB08124,0
Q8N1C3,DB00237,1
Q8XL08,DB04559,0
P08588,DB00726,1
Q9BYF1,DB04624,0
P08173,DB00411,1
P15289,DB04246,0
Q9LCX9,DB01992,1
P45983,DB12429,1
Q9ZAG3,DB01013,0
P26196,DB01694,1
P16442,DB04679,1
P35968,DB11958,1
Q14624,DB14529,0
Q8ZKF6,DB00212,0
P61925,DB04363,0
P50579,DB04105,0
P14920,DB03575,0
P40145,DB02587,1
P0DP24,DB12588,0
Q16236,DB16879,0
Q9UQF2,DB07272,1
P14679,DB01055,1
Q16671,DB09070,0
P55055,DB03848,1
P05166,DB00121,1
P78334,DB15489,1
P17802,DB09462,1
O60285,DB12010,1
O85361,DB03753,0
P66010,DB00548,1
P0DMS8,DB12306,1
O15399,DB00956,0
P26918,DB02032,1
P41143,DB01571,1
Q47066,DB00438,1
P16581,DB01960,0
Q14573,DB04772,0
P17252,DB05013,1
P39646,DB12906,0
Q9HC97,DB07684,0
P0A434,DB05624,0
P18031,DB08397,1
P42345,DB11974,1
P28221,DB00574,1
P01011,DB14487,1
P08243,DB01031,0
P41594,DB12931,1
P09619,DB09221,1
Q03393,DB07371,0
P20813,DB02598,0
P21728,DB00850,1
P23467,DB12627,0
Q12879,DB00128,1
Q9NPA2,DB02464,0
P35499,DB13746,1
Q96GD0,DB08786,0
O15379,DB11841,1
P14416,DB01063,1
P35367,DB06216,1
Q03403,DB06766,0
O14561,DB01633,0
P0A108,DB08520,0
P14867,DB00794,1
P23827,DB00599,0
